region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,mean_runoff
08E,08EF001,42267.5,55.37195797615147,-127.22082816768231,-1184.7,5.28556,0.76,0.07,0.11,0.01,0.01,0.0,0.03,0.01,0.0,0.75,0.08,0.12,0.01,0.01,0.0,0.03,0.01,-0.01,0.68,0.1,0.16,0.01,0.01,0.0,0.03,0.01,0.0,14.816848,301.4172369134089,1086.0,1117.8623,2748.9001,87.936882,1117.8623,1144.0,-3.7,6.2,531.1,303.1,240.6,3.2,0.6,1.0,0.0,1.8769352626514832
08E,08EF003,3020.8,54.520164367037694,-127.86883216458664,-1179.58,4.09769,0.72,0.05,0.14,0.01,0.01,0.01,0.01,0.05,0.0,0.7,0.06,0.15,0.01,0.01,0.01,0.01,0.05,0.0,0.66,0.08,0.18,0.01,0.01,0.01,0.02,0.03,0.0,21.196781,208.05011471618676,1134.3401,1159.9176,2752.8484,83.915726,1159.9176,1686.6,-2.2,5.8,592.9,316.4,224.2,3.0,0.5,1.1,0.0,3.8715022332092137
08E,08EF004,702.0,54.98270606996592,-127.75321381806138,-1172.42,9.30303,0.87,0.03,0.08,0.0,0.01,0.0,0.0,0.01,0.0,0.85,0.04,0.09,0.0,0.01,0.0,0.0,0.01,0.0,0.8,0.07,0.1,0.0,0.01,0.0,0.0,0.0,0.02,20.108786,344.1780451222681,1090.15,1089.3599,2500.2161,211.05321,1089.3599,1169.7,-2.5,6.5,578.5,197.2,226.4,3.1,0.5,1.2,0.0,1.9457393107407566
08E,08EF005,2919.3,54.52082988528765,-127.85134305978085,-1180.97,4.17045,0.72,0.05,0.14,0.01,0.01,0.01,0.01,0.05,0.0,0.7,0.06,0.15,0.01,0.01,0.01,0.01,0.05,0.0,0.66,0.08,0.18,0.01,0.01,0.01,0.02,0.03,0.0,21.116999,197.80835665146185,1142.7346,1171.5812,2752.8484,126.90322,1171.5812,1675.2,-2.2,5.7,590.6,319.0,224.5,3.0,0.5,1.1,0.0,3.1007920604619343
08E,08EF006,9.6,54.804001647504,-127.44736433401968,-1056.96,0.20484,0.81,0.05,0.12,0.01,0.01,0.0,0.0,0.0,0.0,0.78,0.05,0.14,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.73,0.08,0.17,0.01,0.01,0.0,0.0,0.0,0.0,16.650181,226.17580154813436,1283.4016,1317.2227,2041.6942,851.375,1317.2227,1125.2,-3.1,5.5,553.6,209.0,239.0,3.3,0.5,1.2,0.0,1.0213309938991804
08E,08EG011,372.4,54.565380134710665,-128.9073583926479,-1375.47,4.36073,0.59,0.12,0.13,0.01,0.01,0.01,0.02,0.11,0.0,0.54,0.14,0.16,0.01,0.01,0.01,0.02,0.1,0.0099999999999998,0.52,0.15,0.2,0.01,0.01,0.02,0.02,0.07,-2.220446049250313e-16,27.2605,79.29993097756663,959.28253,922.7569,2089.4875,51.915722,922.7569,2337.2,-0.5,6.8,655.0,286.5,204.4,2.9,0.4,1.0,0.0,5.48570632677971
08E,08EG012,369.8,54.48953949539497,-129.51613372946525,-1410.0,1.0,0.29,0.2,0.24,0.01,0.02,0.03,0.04,0.17,0.0,0.28,0.21,0.25,0.01,0.02,0.03,0.03,0.17,0.0,0.25,0.21,0.32,0.02,0.02,0.03,0.05,0.1,-2.220446049250313e-16,32.120476,279.7880935557689,920.22125,888.39996,1976.7585,7.5480318,888.39996,2867.7,0.2,6.7,691.0,305.8,187.9,2.7,0.4,1.0,0.0,10.08776582905399
08E,08EG017,13.5,54.5822978159509,-128.53707630136785,-1070.31,0.83245,0.92,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.89,0.07,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.88,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.01,14.78966,228.4076073339713,429.39273,576.60773,1419.1219,262.8757,576.60773,1787.3,0.8,8.9,714.2,144.4,216.5,2.9,0.5,1.0,0.0,3.633855205118343
08E,08EG018,9.1,54.98538430966028,-128.77244659451236,-1052.0,0.0,0.82,0.03,0.13,0.01,0.01,0.0,0.0,0.0,0.0,0.8,0.03,0.15,0.01,0.01,0.0,0.0,0.0,0.0,0.79,0.03,0.15,0.01,0.01,0.01,0.01,0.0,-0.01,17.809004,305.8783396989171,1011.7224,1046.1365,1715.7477,435.12769,1046.1365,1966.7,-1.5,6.9,617.6,267.0,212.3,2.9,0.5,1.0,0.0,2.908372763387892
08F,08FA002,3916.6,51.70024940618436,-126.5170935114384,-1350.53,2.03885,0.49,0.06,0.17,0.01,0.01,0.02,0.05,0.2,-0.01,0.47,0.06,0.19,0.01,0.01,0.02,0.04,0.19,0.01,0.48,0.07,0.2,0.01,0.01,0.02,0.05,0.17,-0.01,27.645285,327.26287332193573,1254.8035,1215.3604,3102.7932,4.4627681,1215.3604,2841.2,-4.0,8.2,535.4,1347.5,278.6,2.9,0.5,1.0,0.0,7.1578369072883765
08F,08FA004,5.8,51.51676702146819,-127.49547243889192,-1410.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,23.890787,277.8045429082382,452.88193,474.46869,1115.2712,38.700119,474.46869,3610.7,2.7,10.3,792.8,144.7,225.4,2.8,0.4,1.0,0.0,4.77606919675392
08F,08FA009,21.8,51.65657665996552,-126.61179539775338,-1238.96,0.52224,0.82,0.02,0.05,0.0,0.0,0.01,0.05,0.03,0.02,0.82,0.02,0.07,0.0,0.0,0.01,0.05,0.02,0.01,0.8,0.05,0.08,0.0,0.01,0.01,0.05,0.0,0.0,25.30703,244.73309399496625,606.70581,814.17749,1956.0234,10.878354,814.17749,2552.4,-0.5,9.8,663.9,719.2,256.0,2.9,0.4,1.0,0.0,3.309199626204739
08F,08FB002,4021.5,52.25916060851488,-125.81655627822666,-1206.91,3.6507,0.5,0.07,0.27,0.01,0.01,0.01,0.04,0.08,0.0099999999999998,0.5,0.07,0.28,0.01,0.01,0.01,0.04,0.07,0.0099999999999997,0.52,0.07,0.27,0.01,0.01,0.01,0.04,0.06,0.0099999999999997,17.555374,14.369882060938616,1488.1455,1470.7122,3469.2996,100.75926,1470.7122,1960.9,-6.5,6.7,441.0,1173.3,299.5,3.3,0.6,1.0,0.0,2.559685328786994
08F,08FB004,155.7,52.50360041369397,-126.5431429308965,-1431.64,3.73245,0.61,0.1,0.19,0.01,0.01,0.02,0.02,0.04,0.0,0.6,0.1,0.21,0.01,0.01,0.01,0.02,0.03,0.01,0.56,0.14,0.23,0.01,0.02,0.01,0.02,0.01,0.0,28.540827,184.74655440632264,1168.3713,1116.6759,2322.219,93.485382,1116.6759,2474.7,-3.0,7.1,561.3,695.6,263.9,2.9,0.5,1.0,0.0,4.8893546144862015
08F,08FB005,271.5,52.27966436048256,-126.38818338017126,-1432.1,3.44385,0.55,0.06,0.2,0.01,0.01,0.02,0.02,0.13,0.0,0.54,0.06,0.23,0.01,0.01,0.02,0.02,0.11,-2.220446049250313e-16,0.51,0.1,0.26,0.01,0.01,0.02,0.02,0.07,0.0,30.415684,313.03336282250285,1380.5178,1318.6621,2879.8167,118.0,1318.6621,2916.8,-4.9,6.4,499.2,1487.4,272.9,3.0,0.5,1.0,0.0,5.289122337474585
08F,08FB006,2528.3,52.26845048538934,-125.65180534665892,-1152.64,1.4794,0.56,0.08,0.26,0.01,0.02,0.01,0.05,0.01,0.0,0.56,0.08,0.27,0.01,0.01,0.01,0.05,0.01,0.0,0.6,0.06,0.25,0.01,0.01,0.0,0.05,0.0,0.02,13.017413,19.651229075474287,1434.5282,1438.8679,2824.605,187.67088,1438.8679,1596.1,-6.5,7.1,432.9,825.9,307.1,3.4,0.6,1.0,0.0,0.9783513780754173
08F,08FB007,3592.9,52.23677185008296,-125.77002047539769,-1200.83,3.51021,0.49,0.07,0.27,0.01,0.01,0.01,0.04,0.08,0.02,0.49,0.07,0.28,0.01,0.01,0.01,0.04,0.08,0.0099999999999998,0.52,0.06,0.27,0.01,0.01,0.01,0.04,0.07,0.0099999999999997,16.846691,18.019450005623,1484.855,1481.4977,3469.2996,134.90157,1481.4977,1898.5,-6.7,6.7,434.4,1176.1,301.4,3.3,0.6,1.0,0.0,2.177256906490289
08F,08FC002,374.1,52.623063786049386,-127.50528592527958,-1410.0,1.0,0.31,0.1,0.28,0.02,0.02,0.03,0.07,0.19,-0.02,0.3,0.1,0.3,0.02,0.02,0.03,0.06,0.17,0.0,0.33,0.09,0.31,0.02,0.02,0.03,0.07,0.13,0.0,27.436428,86.43602510206973,876.10333,837.01593,1993.0,6.9327068,837.01593,2896.9,0.3,7.5,687.2,251.2,216.6,2.8,0.4,1.0,0.0,13.123245128183692
08F,08FC003,3747.7,52.552323374120746,-125.29351162024282,-1070.85,0.70637,0.55,0.2,0.21,0.01,0.01,0.0,0.01,0.0,0.01,0.54,0.2,0.22,0.01,0.01,0.0,0.01,0.0,0.01,0.72,0.07,0.18,0.01,0.01,0.0,0.01,0.0,0.0,4.8026714,241.98669644160597,1279.6412,1349.4872,2494.6196,983.45685,1349.4872,905.1,-6.5,7.7,404.4,377.4,304.8,3.8,0.6,1.0,0.0,0.40327573493899926
08F,08FC005,1064.9,52.3226478927747,-125.02476651487945,-1063.45,0.04614,0.47,0.28,0.21,0.01,0.01,0.0,0.02,0.0,0.0,0.46,0.28,0.21,0.01,0.01,0.0,0.02,0.0,0.01,0.83,0.06,0.09,0.0,0.0,0.0,0.02,0.0,1.1102230246251563e-16,2.7749252,283.4717081371872,1259.1085,1301.8931,1769.7882,1085.9689,1301.8931,652.4,-6.6,8.4,380.6,226.9,303.0,4.5,0.7,1.0,0.1,0.08387980512942551
08F,08FE003,556.0,53.70162717362596,-127.99389176238977,-1409.99,0.99997,0.33,0.1,0.25,0.01,0.01,0.03,0.04,0.23,-2.220446049250313e-16,0.32,0.1,0.28,0.01,0.01,0.03,0.03,0.2,0.02,0.31,0.12,0.34,0.02,0.02,0.03,0.04,0.13,-0.01,29.150709,167.83278994935333,1230.0588,1178.2906,2357.7517,60.677158,1178.2906,3252.7,-1.8,5.2,607.6,779.1,214.4,3.0,0.4,1.0,0.0,7.170269739440747
08F,08FF001,1998.8,54.163804095865096,-128.45953627579402,-1324.76,2.06281,0.71,0.08,0.11,0.01,0.01,0.01,0.02,0.06,-0.01,0.68,0.1,0.13,0.01,0.01,0.01,0.02,0.05,-0.01,0.62,0.14,0.15,0.01,0.01,0.01,0.02,0.03,0.0099999999999998,23.489662,255.94905216966112,838.90814,831.09967,2393.4651,9.5786152,831.09967,2427.2,-0.2,7.2,670.1,325.9,211.0,2.9,0.4,1.0,0.0,5.685605791438189
08F,08FF002,353.4,54.05073352282749,-128.3506429637354,-1350.53,0.9854,0.73,0.07,0.11,0.01,0.01,0.01,0.01,0.05,0.0,0.68,0.09,0.13,0.01,0.01,0.01,0.01,0.04,0.02,0.68,0.1,0.15,0.01,0.01,0.01,0.01,0.03,0.0,24.482937,275.94487404220763,987.24634,946.51385,2069.7134,49.0,946.51385,2623.6,-0.8,6.5,644.7,403.1,216.3,3.0,0.4,1.0,0.0,5.314589918101436
08F,08FF003,179.9,54.12416554070063,-128.83732982654047,-1338.27,3.42257,0.68,0.12,0.12,0.01,0.01,0.01,0.01,0.04,0.0,0.63,0.15,0.15,0.01,0.01,0.01,0.01,0.03,0.0,0.61,0.16,0.18,0.01,0.02,0.01,0.01,0.01,-0.01,26.732395,109.30402722184012,757.38947,763.91388,2088.0,63.882027,763.91388,2704.0,0.4,7.4,684.4,223.4,206.2,2.9,0.4,1.0,0.0,8.339202524300672
08F,08FF005,12.5,54.18287110500239,-128.23657001573946,-1386.16,2.19224,0.72,0.08,0.15,0.01,0.01,0.01,0.01,0.01,0.0,0.67,0.1,0.18,0.01,0.01,0.01,0.01,0.01,0.0,0.69,0.1,0.18,0.01,0.02,0.0,0.0,0.0,0.0,29.22423,37.87830976831168,1117.2803,1079.972,1677.8895,269.47919,1079.972,2381.5,-1.4,6.0,620.3,397.3,216.6,2.9,0.4,1.0,0.0,4.067567540588445
08F,08FF006,5.5,53.96662585461557,-128.72997888004937,-1052.0,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.01,20.243555,150.40576424337428,395.43497,397.85098,728.06213,98.464645,397.85098,2536.5,2.4,9.7,783.4,90.4,204.2,3.0,0.4,1.0,0.0,6.172561771118057
08G,08GA027,40.9,49.477223237920825,-123.05229431963174,-1411.59,1.26077,0.86,0.06,0.05,0.0,0.0,0.0,0.02,0.0,0.01,0.86,0.06,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.92,0.03,0.03,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,27.341362,238.2427498380791,896.20099,886.40552,1730.9286,291.16992,886.40552,3533.0,2.6,9.5,794.1,113.4,232.1,3.7,0.5,1.0,0.0,12.990067130125182
08G,08GA037,20.6,49.54330751257972,-123.5539520884723,-1370.5,0.88966,0.81,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.81,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.84,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.01,29.462572,158.30225252514558,858.34857,842.57355,1622.2047,11.701299,842.57355,3074.3,2.5,9.7,790.1,123.5,239.1,3.8,0.5,1.0,0.0,7.682288462123748
08G,08GA038,17.8,49.96747515267517,-123.20956084265175,-1364.43,3.27865,0.81,0.09,0.04,0.0,0.0,0.01,0.01,0.03,0.0099999999999998,0.65,0.2,0.1,0.01,0.01,0.01,0.01,0.02,-0.01,0.66,0.15,0.15,0.01,0.01,0.01,0.01,0.0,0.0,18.98988,94.9808575022601,939.50989,985.17926,1803.155,365.20789,985.17926,2151.5,1.4,9.0,727.8,116.4,241.2,3.6,0.5,1.0,0.0,7.2880515714803495
08G,08GA041,1049.9,50.38561902157508,-123.68690284555294,-1354.2,0.89251,0.34,0.06,0.16,0.01,0.01,0.03,0.03,0.36,0.0,0.24,0.1,0.25,0.01,0.01,0.02,0.03,0.34,0.0,0.28,0.07,0.27,0.01,0.02,0.03,0.03,0.29,-2.220446049250313e-16,25.502743,225.45635889571776,1572.8198,1515.6989,2798.5273,288.89487,1515.6989,1909.9,-1.0,6.4,625.3,354.1,256.3,3.6,0.5,1.0,0.0,7.13119414177104
08G,08GA049,5.2,49.37115365703748,-123.07109396930436,-1362.31,0.7792,0.79,0.09,0.04,0.01,0.01,0.06,0.0,0.0,0.0,0.79,0.09,0.04,0.01,0.01,0.06,0.0,0.0,0.0,0.81,0.08,0.05,0.0,0.0,0.05,0.0,0.0,0.0099999999999998,21.089207,188.37184282997043,830.32727,766.73077,1230.201,146.59146,766.73077,2632.7,4.3,11.1,883.9,39.3,234.2,3.7,0.5,1.0,0.0,9.527004687748294
08G,08GA052,4.7,49.31756551665132,-122.82117141067384,-1052.0,0.0,0.66,0.05,0.03,0.01,0.01,0.24,0.0,0.0,0.0,0.65,0.06,0.03,0.01,0.01,0.25,0.0,0.0,-0.01,0.7,0.05,0.05,0.01,0.01,0.18,0.0,0.0,0.0,10.669361,182.6468702386657,529.14612,525.84192,991.02319,17.474808,525.84192,2572.7,4.9,12.2,917.1,31.5,233.3,3.7,0.5,1.0,0.0,7.884312967228024
08G,08GA054,327.7,49.71952097026031,-122.9422401652392,-1390.5,4.89903,0.68,0.1,0.09,0.01,0.01,0.01,0.02,0.09,-0.01,0.67,0.12,0.1,0.01,0.01,0.01,0.02,0.07,-0.01,0.73,0.09,0.11,0.01,0.01,0.01,0.01,0.03,0.0,23.608383,236.597690121194,1162.201,1149.0994,2646.2009,27.169924,1149.0994,3176.3,0.8,8.2,702.7,312.5,256.6,3.7,0.5,1.0,0.0,6.784668279895475
08G,08GA056,5.0,49.8929177132251,-122.98208104259834,-1298.89,7.19102,0.0,0.01,0.2,0.0,0.01,0.06,0.06,0.66,0.0,0.0,0.03,0.25,0.0,0.01,0.05,0.05,0.6,0.01,0.01,0.02,0.52,0.01,0.01,0.04,0.04,0.36,-0.01,21.308624,309.1550190160889,1849.7292,1825.2991,2215.8455,1478.9471,1825.2991,2281.0,-1.7,4.7,589.2,537.3,286.5,3.6,0.5,1.0,0.0,20.592947123216273
08G,08GA057,40.7,49.78166324257043,-123.05062904918016,-1342.79,6.32973,0.85,0.08,0.04,0.0,0.0,0.0,0.0,0.02,0.01,0.79,0.13,0.05,0.0,0.0,0.01,0.01,0.01,0.0,0.84,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.01,21.293922,252.8451910263536,1115.201,1009.4747,1939.042,76.416138,1009.4747,2497.7,1.8,9.3,751.2,131.5,247.2,3.6,0.5,1.0,0.0,5.647287689913557
08G,08GA061,2.9,49.367042226374586,-123.08965447804256,-1339.13,0.67191,0.67,0.03,0.05,0.01,0.01,0.23,0.0,0.0,-2.220446049250313e-16,0.67,0.03,0.04,0.01,0.01,0.23,0.0,0.0,0.0099999999999998,0.68,0.05,0.07,0.01,0.02,0.18,0.0,0.0,-0.01,22.773148,226.14739681657528,417.11725,488.09622,1109.722,155.51041,488.09622,2423.7,5.6,12.5,958.7,18.2,228.9,3.7,0.5,1.0,0.0,6.817925983359349
08G,08GA062,3.1,49.537247992524,-123.03686643706638,-1410.0,1.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,23.419987,97.36651004537984,768.1391,773.16718,1251.201,309.66702,773.16718,3356.3,3.1,10.5,815.4,73.1,221.5,3.6,0.5,1.0,0.0,8.087384075349615
08G,08GA064,42.3,49.64843146120152,-123.06303124440896,-1442.12,6.25603,0.73,0.11,0.12,0.01,0.01,0.01,0.01,0.01,-0.01,0.73,0.11,0.12,0.01,0.01,0.0,0.01,0.01,0.0,0.83,0.06,0.07,0.01,0.01,0.0,0.01,0.0,0.01,28.851618,352.804565082811,1090.9393,1070.1794,2002.8007,153.75336,1070.1794,3218.5,1.2,8.7,723.0,226.1,245.8,3.8,0.5,1.0,0.0,7.728548771085182
08G,08GA065,2.7,49.3275671875096,-122.81760641561516,-1052.0,0.0,0.86,0.05,0.01,0.0,0.0,0.07,0.0,0.0,0.01,0.84,0.06,0.02,0.0,0.0,0.07,0.01,0.0,0.0,0.87,0.04,0.02,0.01,0.0,0.06,0.0,0.0,0.0,10.754431,167.9966843694979,770.94342,682.01288,991.02319,255.49174,682.01288,2783.2,4.1,11.2,871.2,40.7,232.6,3.7,0.5,1.0,0.0,8.12425173256804
08G,08GA067,33.3,50.08869065905338,-123.00277993537144,-1431.53,8.10199,0.74,0.04,0.12,0.01,0.01,0.06,0.01,0.02,-0.01,0.73,0.06,0.12,0.01,0.01,0.05,0.01,0.01,0.0,0.75,0.05,0.13,0.01,0.01,0.04,0.01,0.0,0.0,19.117767,315.2088079318461,1121.2502,1180.843,2177.3992,589.92303,1180.843,1723.0,0.1,8.3,659.5,192.9,255.5,3.6,0.5,1.0,0.0,4.185706945655333
08G,08GA071,1215.2,50.35391621735197,-123.66489723828953,-1361.62,0.91544,0.36,0.06,0.17,0.01,0.01,0.03,0.03,0.33,0.0,0.26,0.11,0.25,0.01,0.01,0.02,0.03,0.31,0.0,0.3,0.08,0.27,0.01,0.02,0.02,0.03,0.26,0.0099999999999998,26.026934,237.2611853717885,1542.0,1481.3065,2798.5273,185.86151,1481.3065,1918.9,-0.8,6.5,633.1,335.5,253.9,3.6,0.5,1.0,0.0,7.449036598451573
08G,08GA072,296.9,49.9858128110001,-122.88321433368476,-1428.79,6.64386,0.4,0.07,0.16,0.01,0.01,0.03,0.05,0.28,-0.01,0.4,0.08,0.18,0.01,0.01,0.02,0.04,0.25,0.0099999999999998,0.44,0.07,0.21,0.01,0.01,0.02,0.05,0.19,0.0,24.755865,343.6931832311995,1659.6362,1614.506,2677.5564,601.96295,1614.506,1953.6,-1.4,5.9,602.3,444.3,270.1,3.5,0.5,1.0,0.0,5.660720692757874
08G,08GA075,274.7,49.71032700879974,-122.92932107131064,-1410.34,4.3803,0.67,0.1,0.09,0.01,0.01,0.01,0.02,0.09,0.0,0.66,0.12,0.11,0.01,0.01,0.01,0.02,0.07,-0.01,0.73,0.09,0.1,0.01,0.01,0.01,0.01,0.04,0.0,24.272917,267.1508015677176,1181.3484,1171.2642,2570.3708,28.248318,1171.2642,3261.2,0.8,8.2,700.8,328.8,256.4,3.7,0.5,1.0,0.0,7.6868783035996415
08G,08GA077,60.0,49.55886937919968,-123.03283534767412,-1422.97,3.1222,0.82,0.1,0.06,0.0,0.01,0.0,0.0,0.0,0.01,0.82,0.1,0.06,0.0,0.01,0.0,0.0,0.0,0.01,0.92,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,28.879274,161.9001437946503,983.25391,946.435,1656.2189,246.6404,946.435,3454.3,1.6,9.0,742.0,193.8,243.7,3.7,0.5,1.0,0.0,9.385576106337119
08G,08GA079,82.0,49.545923119282925,-123.02200082489551,-1422.23,3.00153,0.84,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.84,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.93,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,28.952015,139.5789510231615,945.86871,904.12207,1656.2189,217.22095,904.12207,3572.9,1.9,9.2,755.5,175.4,239.5,3.7,0.5,1.0,0.0,9.469699270508922
08G,08GB009,23.3,49.76975328261108,-123.83320130034046,-1460.14,9.2043,0.84,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.77,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.76,0.18,0.05,0.0,0.0,0.0,0.0,0.0,0.01,25.926241,235.9220644627177,1101.2021,1060.6606,1855.8218,41.553738,1060.6606,3013.7,1.3,9.4,730.8,214.9,255.0,3.7,0.5,1.0,0.0,4.313849315507591
08G,08GB013,146.2,49.84195349806775,-123.4308648440556,-1435.75,5.21393,0.54,0.09,0.1,0.01,0.01,0.02,0.04,0.19,0.0,0.47,0.14,0.16,0.01,0.01,0.02,0.04,0.15,0.0,0.49,0.14,0.21,0.01,0.01,0.02,0.04,0.07,0.01,30.54324,224.1765594514109,1233.9753,1191.2299,2590.1592,60.10672,1191.2299,2427.7,1.3,7.7,730.6,180.5,233.2,3.7,0.5,1.0,0.0,9.163247855515749
08G,08GC008,95.1,50.16919259416457,-124.52268489310173,-1317.67,0.74208,0.82,0.1,0.06,0.0,0.01,0.0,0.0,0.0,0.01,0.78,0.12,0.08,0.0,0.01,0.0,0.0,0.0,0.01,0.74,0.17,0.07,0.01,0.01,0.0,0.0,0.0,0.0,29.053207,182.8730464485602,859.737,827.95074,1846.0,39.728344,827.95074,2218.6,1.6,10.2,761.8,219.2,239.1,3.6,0.5,1.0,0.0,4.26394339364938
08G,08GD004,5689.2,51.41272509266151,-124.78995400606136,-1302.35,1.76223,0.37,0.05,0.25,0.01,0.01,0.02,0.03,0.26,0.0,0.36,0.05,0.28,0.01,0.01,0.02,0.03,0.24,0.0,0.37,0.06,0.31,0.01,0.01,0.02,0.03,0.19,0.0,23.542246,0.3310981236569209,1704.3845,1646.5438,3986.1677,9.8813133,1646.5438,964.9,-7.8,8.1,381.5,524.1,308.4,4.7,0.7,1.0,0.1,4.092130186454322
08G,08GD005,1939.5,51.52309214741428,-124.5049987773968,-1237.44,3.1214,0.49,0.05,0.26,0.01,0.01,0.02,0.04,0.12,0.0,0.48,0.05,0.29,0.01,0.01,0.02,0.04,0.11,-0.01,0.48,0.06,0.32,0.01,0.01,0.01,0.04,0.07,-2.220446049250313e-16,20.532118,347.1332029642902,1663.4126,1668.7983,3292.115,577.69104,1668.7983,640.8,-7.9,7.9,356.6,248.7,305.5,5.0,0.7,1.0,0.1,1.8958824015044302
08G,08GD006,4120.9,51.52008789475316,-124.72291012461982,-1261.36,2.04858,0.41,0.04,0.29,0.01,0.01,0.02,0.04,0.18,0.0,0.4,0.05,0.32,0.01,0.01,0.02,0.03,0.16,0.0,0.4,0.06,0.35,0.01,0.01,0.02,0.03,0.12,0.0,23.102987,13.403831903585749,1723.6873,1696.3384,3986.1677,221.03841,1696.3384,712.7,-8.2,7.8,357.4,310.6,305.7,4.9,0.7,1.0,0.1,2.814667445877978
08G,08GD007,1533.7,51.60589273170182,-124.94054830621174,-1228.59,1.08993,0.36,0.04,0.35,0.01,0.01,0.02,0.03,0.17,0.0099999999999998,0.36,0.04,0.39,0.01,0.01,0.02,0.03,0.15,-0.01,0.35,0.06,0.41,0.01,0.01,0.02,0.03,0.11,0.0,24.988089,20.11785650918818,1800.9855,1747.465,3968.9751,688.01031,1747.465,738.6,-9.3,7.5,334.4,380.2,311.8,4.8,0.7,1.0,0.1,2.734065024106551
08G,08GD008,495.1,51.76090930869825,-124.43637854922338,-1070.4,0.19401,0.75,0.06,0.15,0.01,0.01,0.01,0.02,0.01,-0.02,0.74,0.07,0.16,0.01,0.01,0.01,0.01,0.01,-0.02,0.78,0.06,0.13,0.0,0.0,0.0,0.01,0.0,0.02,10.013321,248.7396807420431,1382.7615,1442.5923,2917.4612,843.19019,1442.5923,491.2,-7.7,8.9,344.0,177.3,305.7,5.1,0.7,1.0,0.1,0.3100501707646726
08G,08GE002,5786.3,51.70633786318934,-125.4768468181072,-1273.19,0.84668,0.36,0.07,0.28,0.01,0.01,0.02,0.03,0.23,-0.01,0.35,0.07,0.31,0.01,0.01,0.02,0.02,0.21,0.0,0.35,0.08,0.33,0.01,0.01,0.02,0.03,0.17,0.0,21.28035,51.41139104683734,1564.0248,1523.7081,3547.0,10.378984,1523.7081,1228.7,-7.5,7.8,395.8,784.0,307.3,4.0,0.6,1.0,0.0,4.476271058598232
08G,08GE003,23.2,51.20436203937879,-125.72525923067042,-1052.0,0.0,0.34,0.04,0.11,0.0,0.01,0.02,0.02,0.46,0.0,0.33,0.05,0.13,0.0,0.01,0.02,0.02,0.44,0.0,0.33,0.06,0.15,0.0,0.01,0.03,0.05,0.37,0.0,29.730761,53.91451107520295,1538.916,1468.0735,2630.8772,54.0,1468.0735,2036.1,-6.6,8.4,450.0,1574.5,303.4,3.3,0.5,1.1,0.0,10.52599481268174
